-26, 2.00000
-24, 4.00000
-22, 2.00000
-20, -2.00000
-18, -4.00000
-16, -2.00000
-14, 2.00000
-12, 4.00000
-10, 2.00000
-8, -2.00000
-6, -4.00000
-4, -2.00000
-2, 2.00000
0, 4.00000
2, 2.00000
4, -2.00000
6, -4.00000
8, -2.00000
10, 2.00000
12, 4.00000
14, 2.00000
16, -2.00000
18, -4.00000
20, -2.00000
22, 2.00000
24, 4.00000
26, 2.00000
