-10, -1.00000
-9, 2.00000
-8, -1.00000
-7, -1.00000
-6, 2.00000
-5, -1.00000
-4, -1.00000
-3, 2.00000
-2, -1.00000
-1, -1.00000
0, 2.00000
1, -1.00000
2, -1.00000
3, 2.00000
4, -1.00000
5, -1.00000
6, 2.00000
7, -1.00000
8, -1.00000
9, 2.00000
10, -1.00000
