-10, 2.00000
-9, 5.00000
-8, 2.00000
-7, 2.00000
-6, 5.00000
-5, 2.00000
-4, 2.00000
-3, 5.00000
-2, 2.00000
-1, 2.00000
0, 5.00000
1, 2.00000
2, 2.00000
3, 5.00000
4, 2.00000
5, 2.00000
6, 5.00000
7, 2.00000
8, 2.00000
9, 5.00000
10, 2.00000
